Id,SalePrice
2735,133047.69504001786
2736,137329.4640744085
2737,121939.92964273487
2738,132783.4852320296
2739,155769.6259251126
2740,133690.9280782652
2741,143018.90548708438
2742,151030.11531545597
2743,147169.68396362476
2744,154782.38197265542
2745,136930.33365575946
2746,135323.5184115863
2747,159040.71802059773
2748,124386.14474506008
2749,128875.18286960362
2750,126965.79227920208
2751,129594.4994202542
2752,212775.60384119503
2753,152379.2525621636
2754,206676.1269336422
2755,133649.52154204794
2756,90514.94005404208
2757,68076.00491667463
2758,84949.07202458417
2759,161403.71326021568
2760,131342.3124771131
2761,140906.08246737302
2762,143086.94063455865
2763,186717.56146824578
2764,158134.6508775842
2765,267090.76507907856
2766,133835.28915862695
2767,87877.8825527145
2768,130194.32475492115
2769,134892.25035524697
2770,145388.42563577322
2771,108329.49333761355
2772,108132.37193163791
2773,160538.6206977221
2774,141658.0358224193
2775,125921.84679010666
2776,142861.43111417475
2777,145028.3577994998
2778,113704.47439876983
2779,127742.367525445
2780,99277.06915381907
2781,95079.98603389168
2782,90525.30335388577
2783,99237.36356254795
2784,127045.64048415788
2785,135446.93852096706
2786,67111.04930544959
2787,120630.91257079165
2788,75560.71878510964
2789,190668.2252015636
2790,98172.83136480737
2791,110887.03592231624
2792,65007.45841178723
2793,160567.2397535863
2794,102223.93894662063
2795,116486.46488091828
2796,102858.39772876685
2797,200575.25326149943
2798,118895.49094783187
2799,113841.98741475037
2800,71064.397791371
2801,115128.13341863798
2802,134501.33230932374
2803,154856.92894674736
2804,138197.03893043785
2805,103201.61856026125
2806,84134.6661314224
2807,163025.537050838
2808,151470.51811863636
2809,128559.19597810162
2810,131387.96366143684
2811,164951.28269764394
2812,162002.3096518731
2813,153375.74405188774
2814,154917.29900966585
2815,99255.70308126404
2816,235706.84289580176
2817,145986.2452622156
2818,128160.8411743403
2819,177336.1162444442
2820,134022.82235092335
2821,102750.14802786079
2822,185398.68507020964
2823,294745.9547656547
2824,180224.56380038382
2825,153700.88595602676
2826,133411.12718882164
2827,136427.38011647368
2828,220555.85354893564
2829,196623.293310078
2830,219759.116661348
2831,186335.78913902014
2832,226011.62628869072
2833,304067.34218211874
2834,219849.45778460134
2835,222534.0817503765
2836,188894.55781494724
2837,158828.56141829738
2838,146809.18117193086
2839,170887.80568659698
2840,201688.62272056713
2841,205277.83915657992
2842,223311.40328070172
2843,149804.2569503597
2844,159740.13044123395
2845,123377.92101183848
2846,209752.37785995958
2847,207516.33537891752
2848,212511.32479342594
2849,205092.40408681062
2850,274925.6662497179
2851,220476.07204332863
2852,230171.04379305043
2853,233631.58940212653
2854,140769.73762555598
2855,199676.07427685443
2856,202574.24463057102
2857,187562.9695587689
2858,201341.963927533
2859,114193.71965135848
2860,132564.6733546763
2861,122937.86541894544
2862,186974.3485721716
2863,131631.11510295686
2864,254525.71056170284
2865,139742.66460766736
2866,136503.14198536554
2867,92443.24610782777
2868,99534.1604545334
2869,106358.16369615025
2870,130411.51714270725
2871,86491.85679256565
2872,40425.04937722759
2873,95475.0242757699
2874,139841.03919313228
2875,110799.45914143465
2876,160411.3115796359
2877,147274.2627787808
2878,159508.38209944943
2879,140176.16928917135
2880,103299.84640680692
2881,149681.2124166695
2882,178300.35278006995
2883,182597.979176692
2884,193595.20284282378
2885,185439.82172956958
2886,217324.7130811523
2887,106528.26346558513
2888,138523.18308451748
2889,52038.27825597204
2890,81061.17629266904
2891,137935.76067667504
2892,41551.17331238893
2893,89547.27478389793
2894,51363.561987664085
2895,323033.11090639327
2896,286745.67091711436
2897,205101.60717971332
2898,144675.04794412522
2899,221086.20052781035
2900,153571.26155834712
2901,211486.5925464574
2902,185188.8314745536
2903,327102.0654645087
2904,345436.86342774465
2905,90940.98084730333
2906,205053.0543263321
2907,108981.86976903041
2908,125239.56910686735
2909,142425.4172652338
2910,79728.8258434488
2911,77077.06170719226
2912,148773.59134752632
2913,78678.34279068936
2914,73353.1760101604
2915,79789.31465190921
2916,79620.57635826156
2917,154669.65551849696
2918,108100.34221970175
2919,227095.61785041934
